Item_ID,Item_Description,Item_Category,Priority_Level,UOM,Warehouse_Code,Warehouse_City,Active_Flag
ITEM100294,Inventory Item 295,Raw Material,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM100295,Inventory Item 296,Raw Material,Medium,Box,WH_CHN_01,Chennai,No
ITEM100296,Inventory Item 297,Finished Goods,Medium,Box,WH_PUN_01,Pune,Yes
ITEM100297,Inventory Item 298,Finished Goods,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM100298,Inventory Item 299,Consumables,Low,Box,WH_CHN_01,Chennai,No
ITEM100299,Inventory Item 300,Spare Parts,Medium,Pallet,WH_NAG_01,Nagpur,No
ITEM100300,Inventory Item 301,Finished Goods,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM100301,Inventory Item 302,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM100302,Inventory Item 303,Raw Material,Medium,Pallet,WH_DEL_01,Delhi,Yes
ITEM100303,Inventory Item 304,Raw Material,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM100304,Inventory Item 305,Consumables,Low,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100305,Inventory Item 306,Finished Goods,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM100306,Inventory Item 307,Packaging,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM100307,Inventory Item 308,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,No
ITEM100308,Inventory Item 309,Consumables,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM100309,Inventory Item 310,Finished Goods,Low,Pallet,WH_DEL_01,Delhi,No
ITEM100310,Inventory Item 311,Packaging,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM100311,Inventory Item 312,Raw Material,High,Kg,WH_MUM_01,Mumbai,No
ITEM100312,Inventory Item 313,Packaging,Low,Pallet,WH_CHN_01,Chennai,Yes
ITEM100313,Inventory Item 314,Finished Goods,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM100314,Inventory Item 315,Finished Goods,High,Kg,WH_PUN_01,Pune,Yes
ITEM100315,Inventory Item 316,Finished Goods,Medium,Pallet,WH_PUN_01,Pune,No
ITEM100316,Inventory Item 317,Finished Goods,Medium,Box,WH_PUN_01,Pune,Yes
ITEM100317,Inventory Item 318,Raw Material,High,Nos,WH_CHN_01,Chennai,Yes
ITEM100318,Inventory Item 319,Finished Goods,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM100319,Inventory Item 320,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM100320,Inventory Item 321,Spare Parts,Medium,Pallet,WH_BLR_01,Bangalore,No
ITEM100321,Inventory Item 322,Raw Material,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM100322,Inventory Item 323,Packaging,High,Kg,WH_CHN_01,Chennai,No
ITEM100323,Inventory Item 324,Raw Material,High,Pallet,WH_CHN_01,Chennai,No
ITEM100324,Inventory Item 325,Packaging,Medium,Box,WH_PUN_01,Pune,Yes
ITEM100325,Inventory Item 326,Consumables,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM100326,Inventory Item 327,Finished Goods,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM100327,Inventory Item 328,Finished Goods,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM100328,Inventory Item 329,Raw Material,Low,Box,WH_PUN_01,Pune,Yes
ITEM100329,Inventory Item 330,Raw Material,Medium,Nos,WH_CHN_01,Chennai,No
ITEM100330,Inventory Item 331,Raw Material,Low,Box,WH_DEL_01,Delhi,Yes
ITEM100331,Inventory Item 332,Finished Goods,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM100332,Inventory Item 333,Finished Goods,Medium,Kg,WH_NAG_01,Nagpur,No
ITEM100333,Inventory Item 334,Packaging,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM100334,Inventory Item 335,Consumables,Low,Box,WH_PUN_01,Pune,Yes
ITEM100335,Inventory Item 336,Raw Material,Low,Box,WH_MUM_01,Mumbai,No
ITEM100336,Inventory Item 337,Finished Goods,Medium,Kg,WH_PUN_01,Pune,No
ITEM100337,Inventory Item 338,Finished Goods,Low,Kg,WH_NAG_01,Nagpur,No
ITEM100338,Inventory Item 339,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM100339,Inventory Item 340,Raw Material,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM100340,Inventory Item 341,Spare Parts,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100341,Inventory Item 342,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,No
ITEM100342,Inventory Item 343,Consumables,High,Box,WH_CHN_01,Chennai,Yes
ITEM100343,Inventory Item 344,Packaging,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM100344,Inventory Item 345,Finished Goods,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM100345,Inventory Item 346,Raw Material,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM100346,Inventory Item 347,Finished Goods,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM100347,Inventory Item 348,Finished Goods,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM100348,Inventory Item 349,Finished Goods,Low,Nos,WH_CHN_01,Chennai,Yes
ITEM100349,Inventory Item 350,Raw Material,High,Nos,WH_DEL_01,Delhi,Yes
ITEM100350,Inventory Item 351,Raw Material,Low,Kg,WH_MUM_01,Mumbai,No
ITEM100351,Inventory Item 352,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM100352,Inventory Item 353,Packaging,Medium,Box,WH_DEL_01,Delhi,No
ITEM100353,Inventory Item 354,Finished Goods,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM100354,Inventory Item 355,Raw Material,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM100355,Inventory Item 356,Finished Goods,Low,Box,WH_NAG_01,Nagpur,No
ITEM100356,Inventory Item 357,Spare Parts,Medium,Kg,WH_PUN_01,Pune,No
ITEM100357,Inventory Item 358,Spare Parts,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM100358,Inventory Item 359,Raw Material,Low,Nos,WH_NAG_01,Nagpur,No
ITEM100359,Inventory Item 360,Raw Material,Low,Kg,WH_NAG_01,Nagpur,No
ITEM100360,Inventory Item 361,Raw Material,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM100361,Inventory Item 362,Packaging,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM100362,Inventory Item 363,Finished Goods,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM100363,Inventory Item 364,Packaging,High,Nos,WH_DEL_01,Delhi,Yes
ITEM100364,Inventory Item 365,Finished Goods,High,Box,WH_BLR_01,Bangalore,Yes
ITEM100365,Inventory Item 366,Spare Parts,High,Box,WH_CHN_01,Chennai,Yes
ITEM100366,Inventory Item 367,Raw Material,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM100367,Inventory Item 368,Finished Goods,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM100368,Inventory Item 369,Finished Goods,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM100369,Inventory Item 370,Raw Material,High,Box,WH_MUM_01,Mumbai,Yes
ITEM100370,Inventory Item 371,Packaging,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM100371,Inventory Item 372,Raw Material,Medium,Box,WH_NAG_01,Nagpur,No
ITEM100372,Inventory Item 373,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100373,Inventory Item 374,Raw Material,High,Nos,WH_BLR_01,Bangalore,No
ITEM100374,Inventory Item 375,Raw Material,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM100375,Inventory Item 376,Consumables,Low,Pallet,WH_CHN_01,Chennai,Yes
ITEM100376,Inventory Item 377,Consumables,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM100377,Inventory Item 378,Spare Parts,Low,Nos,WH_CHN_01,Chennai,Yes
ITEM100378,Inventory Item 379,Packaging,Low,Pallet,WH_DEL_01,Delhi,No
ITEM100379,Inventory Item 380,Raw Material,Medium,Box,WH_DEL_01,Delhi,No
ITEM100380,Inventory Item 381,Packaging,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM100381,Inventory Item 382,Raw Material,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM100382,Inventory Item 383,Packaging,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM100383,Inventory Item 384,Raw Material,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM100384,Inventory Item 385,Packaging,Low,Box,WH_NAG_01,Nagpur,Yes
ITEM100385,Inventory Item 386,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,No
ITEM100386,Inventory Item 387,Consumables,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM100387,Inventory Item 388,Finished Goods,High,Box,WH_BLR_01,Bangalore,Yes
ITEM100388,Inventory Item 389,Finished Goods,High,Box,WH_PUN_01,Pune,Yes
ITEM100389,Inventory Item 390,Finished Goods,Low,Kg,WH_CHN_01,Chennai,No
ITEM100390,Inventory Item 391,Raw Material,Medium,Box,WH_PUN_01,Pune,Yes
ITEM100391,Inventory Item 392,Packaging,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM100392,Inventory Item 393,Spare Parts,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM100393,Inventory Item 394,Spare Parts,Low,Box,WH_MUM_01,Mumbai,No
ITEM100394,Inventory Item 395,Spare Parts,Medium,Pallet,WH_CHN_01,Chennai,No
ITEM100395,Inventory Item 396,Spare Parts,High,Box,WH_PUN_01,Pune,No
ITEM100396,Inventory Item 397,Spare Parts,Medium,Pallet,WH_CHN_01,Chennai,No
ITEM100397,Inventory Item 398,Finished Goods,Low,Pallet,WH_PUN_01,Pune,No
ITEM100398,Inventory Item 399,Finished Goods,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM100399,Inventory Item 400,Finished Goods,Low,Pallet,WH_CHN_01,Chennai,Yes
ITEM100400,Inventory Item 401,Raw Material,Medium,Box,WH_PUN_01,Pune,No
ITEM100401,Inventory Item 402,Finished Goods,Low,Nos,WH_MUM_01,Mumbai,Yes
ITEM100402,Inventory Item 403,Packaging,Low,Box,WH_PUN_01,Pune,Yes
ITEM100403,Inventory Item 404,Packaging,Low,Nos,WH_PUN_01,Pune,Yes
ITEM100404,Inventory Item 405,Raw Material,High,Box,WH_MUM_01,Mumbai,No
ITEM100405,Inventory Item 406,Raw Material,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM100406,Inventory Item 407,Packaging,Medium,Box,WH_DEL_01,Delhi,No
ITEM100407,Inventory Item 408,Raw Material,High,Box,WH_PUN_01,Pune,Yes
ITEM100408,Inventory Item 409,Raw Material,Low,Nos,WH_PUN_01,Pune,Yes
ITEM100409,Inventory Item 410,Raw Material,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM100410,Inventory Item 411,Packaging,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM100411,Inventory Item 412,Finished Goods,Low,Kg,WH_BLR_01,Bangalore,Yes
ITEM100412,Inventory Item 413,Packaging,High,Box,WH_PUN_01,Pune,Yes
ITEM100413,Inventory Item 414,Finished Goods,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM100414,Inventory Item 415,Spare Parts,High,Kg,WH_CHN_01,Chennai,Yes
ITEM100415,Inventory Item 416,Raw Material,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM100416,Inventory Item 417,Packaging,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM100417,Inventory Item 418,Raw Material,High,Kg,WH_PUN_01,Pune,Yes
ITEM100418,Inventory Item 419,Finished Goods,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100419,Inventory Item 420,Spare Parts,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM100420,Inventory Item 421,Packaging,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM100421,Inventory Item 422,Finished Goods,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM100422,Inventory Item 423,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100423,Inventory Item 424,Packaging,Low,Nos,WH_NAG_01,Nagpur,Yes
ITEM100424,Inventory Item 425,Spare Parts,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM100425,Inventory Item 426,Consumables,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM100426,Inventory Item 427,Finished Goods,Medium,Kg,WH_CHN_01,Chennai,No
ITEM100427,Inventory Item 428,Finished Goods,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM100428,Inventory Item 429,Finished Goods,High,Box,WH_BLR_01,Bangalore,No
ITEM100429,Inventory Item 430,Consumables,High,Pallet,WH_CHN_01,Chennai,No
ITEM100430,Inventory Item 431,Finished Goods,High,Nos,WH_CHN_01,Chennai,Yes
ITEM100431,Inventory Item 432,Finished Goods,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM100432,Inventory Item 433,Packaging,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM100433,Inventory Item 434,Packaging,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM100434,Inventory Item 435,Raw Material,Medium,Nos,WH_NAG_01,Nagpur,No
ITEM100435,Inventory Item 436,Finished Goods,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM100436,Inventory Item 437,Finished Goods,High,Kg,WH_NAG_01,Nagpur,Yes
ITEM100437,Inventory Item 438,Finished Goods,Low,Nos,WH_DEL_01,Delhi,No
ITEM100438,Inventory Item 439,Raw Material,Low,Kg,WH_BLR_01,Bangalore,No
ITEM100439,Inventory Item 440,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM100440,Inventory Item 441,Consumables,High,Nos,WH_CHN_01,Chennai,Yes
ITEM100441,Inventory Item 442,Raw Material,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM100442,Inventory Item 443,Consumables,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM100443,Inventory Item 444,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,No
ITEM100444,Inventory Item 445,Packaging,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100445,Inventory Item 446,Consumables,High,Kg,WH_PUN_01,Pune,Yes
ITEM100446,Inventory Item 447,Finished Goods,Medium,Box,WH_PUN_01,Pune,No
ITEM100447,Inventory Item 448,Raw Material,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM100448,Inventory Item 449,Consumables,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM100449,Inventory Item 450,Packaging,High,Kg,WH_NAG_01,Nagpur,No
ITEM100450,Inventory Item 451,Packaging,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM100451,Inventory Item 452,Finished Goods,High,Pallet,WH_PUN_01,Pune,Yes
ITEM100452,Inventory Item 453,Raw Material,Medium,Pallet,WH_DEL_01,Delhi,No
ITEM100453,Inventory Item 454,Consumables,Medium,Box,WH_PUN_01,Pune,Yes
ITEM100454,Inventory Item 455,Finished Goods,Medium,Nos,WH_CHN_01,Chennai,No
ITEM100455,Inventory Item 456,Raw Material,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM100456,Inventory Item 457,Finished Goods,Low,Nos,WH_BLR_01,Bangalore,Yes
ITEM100457,Inventory Item 458,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100458,Inventory Item 459,Packaging,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM100459,Inventory Item 460,Raw Material,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM100460,Inventory Item 461,Finished Goods,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM100461,Inventory Item 462,Packaging,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM100462,Inventory Item 463,Consumables,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM100463,Inventory Item 464,Packaging,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM100464,Inventory Item 465,Packaging,Low,Box,WH_DEL_01,Delhi,No
ITEM100465,Inventory Item 466,Spare Parts,Low,Pallet,WH_NAG_01,Nagpur,Yes
ITEM100466,Inventory Item 467,Consumables,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM100467,Inventory Item 468,Spare Parts,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM100468,Inventory Item 469,Raw Material,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM100469,Inventory Item 470,Consumables,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM100470,Inventory Item 471,Spare Parts,Medium,Kg,WH_PUN_01,Pune,No
ITEM100471,Inventory Item 472,Raw Material,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM100472,Inventory Item 473,Finished Goods,High,Pallet,WH_PUN_01,Pune,Yes
ITEM100473,Inventory Item 474,Raw Material,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM100474,Inventory Item 475,Finished Goods,High,Nos,WH_CHN_01,Chennai,Yes
ITEM100475,Inventory Item 476,Raw Material,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM100476,Inventory Item 477,Spare Parts,Medium,Box,WH_DEL_01,Delhi,No
ITEM100477,Inventory Item 478,Raw Material,Low,Pallet,WH_BLR_01,Bangalore,No
ITEM100478,Inventory Item 479,Finished Goods,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM100479,Inventory Item 480,Finished Goods,Medium,Kg,WH_NAG_01,Nagpur,No
ITEM100480,Inventory Item 481,Consumables,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM100481,Inventory Item 482,Raw Material,Low,Nos,WH_CHN_01,Chennai,Yes
ITEM100482,Inventory Item 483,Finished Goods,Low,Box,WH_PUN_01,Pune,No
ITEM100483,Inventory Item 484,Packaging,High,Box,WH_PUN_01,Pune,Yes
ITEM100484,Inventory Item 485,Finished Goods,High,Nos,WH_NAG_01,Nagpur,No
ITEM100485,Inventory Item 486,Consumables,Low,Pallet,WH_BLR_01,Bangalore,Yes
ITEM100486,Inventory Item 487,Consumables,Medium,Nos,WH_DEL_01,Delhi,No
ITEM100487,Inventory Item 488,Raw Material,Low,Kg,WH_PUN_01,Pune,Yes
ITEM100488,Inventory Item 489,Consumables,Low,Kg,WH_BLR_01,Bangalore,No
ITEM100489,Inventory Item 490,Finished Goods,Low,Kg,WH_PUN_01,Pune,Yes
ITEM100490,Inventory Item 491,Raw Material,Medium,Box,WH_MUM_01,Mumbai,No
ITEM100491,Inventory Item 492,Raw Material,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM100492,Inventory Item 493,Finished Goods,High,Box,WH_MUM_01,Mumbai,Yes
ITEM100493,Inventory Item 494,Raw Material,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM100494,Inventory Item 495,Consumables,Medium,Pallet,WH_CHN_01,Chennai,No
ITEM100495,Inventory Item 496,Consumables,High,Kg,WH_MUM_01,Mumbai,No
ITEM100496,Inventory Item 497,Packaging,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM100497,Inventory Item 498,Consumables,High,Pallet,WH_BLR_01,Bangalore,Yes
ITEM100498,Inventory Item 499,Consumables,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM100499,Inventory Item 500,Consumables,High,Box,WH_BLR_01,Bangalore,Yes
ITEM100500,Inventory Item 501,Finished Goods,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM100501,Inventory Item 502,Finished Goods,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM100502,Inventory Item 503,Finished Goods,Low,Nos,WH_PUN_01,Pune,No
ITEM100503,Inventory Item 504,Raw Material,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM100504,Inventory Item 505,Raw Material,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM100505,Inventory Item 506,Raw Material,Low,Nos,WH_PUN_01,Pune,Yes
ITEM100506,Inventory Item 507,Packaging,Medium,Pallet,WH_DEL_01,Delhi,Yes
ITEM100507,Inventory Item 508,Finished Goods,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM100508,Inventory Item 509,Raw Material,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM100509,Inventory Item 510,Consumables,High,Nos,WH_NAG_01,Nagpur,No
ITEM100510,Inventory Item 511,Finished Goods,Medium,Kg,WH_CHN_01,Chennai,No
ITEM100511,Inventory Item 512,Raw Material,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM100512,Inventory Item 513,Consumables,High,Kg,WH_PUN_01,Pune,Yes
ITEM100513,Inventory Item 514,Spare Parts,Low,Pallet,WH_NAG_01,Nagpur,No
ITEM100514,Inventory Item 515,Finished Goods,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM100515,Inventory Item 516,Finished Goods,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM100516,Inventory Item 517,Finished Goods,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM100517,Inventory Item 518,Raw Material,High,Kg,WH_CHN_01,Chennai,Yes
ITEM100518,Inventory Item 519,Spare Parts,Medium,Kg,WH_NAG_01,Nagpur,No
ITEM100519,Inventory Item 520,Spare Parts,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM100520,Inventory Item 521,Packaging,High,Nos,WH_CHN_01,Chennai,Yes
ITEM100521,Inventory Item 522,Raw Material,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM100522,Inventory Item 523,Spare Parts,Low,Pallet,WH_MUM_01,Mumbai,No
ITEM100523,Inventory Item 524,Packaging,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM100524,Inventory Item 525,Finished Goods,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM100525,Inventory Item 526,Consumables,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM100526,Inventory Item 527,Finished Goods,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM100527,Inventory Item 528,Raw Material,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM100528,Inventory Item 529,Finished Goods,High,Pallet,WH_NAG_01,Nagpur,Yes
ITEM100529,Inventory Item 530,Spare Parts,Low,Box,WH_NAG_01,Nagpur,No
ITEM100530,Inventory Item 531,Packaging,Low,Box,WH_NAG_01,Nagpur,No
ITEM100531,Inventory Item 532,Packaging,High,Pallet,WH_PUN_01,Pune,Yes
ITEM100532,Inventory Item 533,Finished Goods,Low,Kg,WH_DEL_01,Delhi,No
ITEM100533,Inventory Item 534,Raw Material,Low,Nos,WH_BLR_01,Bangalore,No
ITEM100534,Inventory Item 535,Raw Material,High,Kg,WH_CHN_01,Chennai,Yes
ITEM100535,Inventory Item 536,Consumables,High,Pallet,WH_NAG_01,Nagpur,Yes
ITEM100536,Inventory Item 537,Packaging,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM100537,Inventory Item 538,Packaging,Medium,Kg,WH_NAG_01,Nagpur,No
ITEM100538,Inventory Item 539,Finished Goods,Medium,Pallet,WH_DEL_01,Delhi,Yes
ITEM100539,Inventory Item 540,Packaging,High,Nos,WH_NAG_01,Nagpur,No
ITEM100540,Inventory Item 541,Finished Goods,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM100541,Inventory Item 542,Finished Goods,Low,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100542,Inventory Item 543,Finished Goods,Medium,Box,WH_PUN_01,Pune,No
ITEM100543,Inventory Item 544,Raw Material,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM100544,Inventory Item 545,Spare Parts,High,Box,WH_CHN_01,Chennai,Yes
ITEM100545,Inventory Item 546,Packaging,Medium,Kg,WH_DEL_01,Delhi,No
ITEM100546,Inventory Item 547,Packaging,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM100547,Inventory Item 548,Consumables,High,Nos,WH_CHN_01,Chennai,Yes
ITEM100548,Inventory Item 549,Packaging,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM100549,Inventory Item 550,Consumables,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM100550,Inventory Item 551,Spare Parts,High,Kg,WH_BLR_01,Bangalore,No
ITEM100551,Inventory Item 552,Finished Goods,Low,Pallet,WH_PUN_01,Pune,Yes
ITEM100552,Inventory Item 553,Finished Goods,High,Nos,WH_CHN_01,Chennai,Yes
ITEM100553,Inventory Item 554,Packaging,High,Kg,WH_PUN_01,Pune,No
ITEM100554,Inventory Item 555,Consumables,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100555,Inventory Item 556,Finished Goods,High,Nos,WH_CHN_01,Chennai,No
ITEM100556,Inventory Item 557,Packaging,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM100557,Inventory Item 558,Finished Goods,High,Box,WH_BLR_01,Bangalore,Yes
ITEM100558,Inventory Item 559,Packaging,High,Kg,WH_CHN_01,Chennai,No
ITEM100559,Inventory Item 560,Packaging,High,Kg,WH_DEL_01,Delhi,Yes
ITEM100560,Inventory Item 561,Packaging,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM100561,Inventory Item 562,Finished Goods,High,Box,WH_BLR_01,Bangalore,Yes
ITEM100562,Inventory Item 563,Raw Material,Low,Nos,WH_MUM_01,Mumbai,No
ITEM100563,Inventory Item 564,Spare Parts,High,Nos,WH_CHN_01,Chennai,Yes
ITEM100564,Inventory Item 565,Raw Material,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM100565,Inventory Item 566,Packaging,High,Box,WH_MUM_01,Mumbai,No
ITEM100566,Inventory Item 567,Raw Material,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM100567,Inventory Item 568,Finished Goods,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM100568,Inventory Item 569,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM100569,Inventory Item 570,Finished Goods,High,Nos,WH_CHN_01,Chennai,Yes
ITEM100570,Inventory Item 571,Spare Parts,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM100571,Inventory Item 572,Raw Material,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM100572,Inventory Item 573,Raw Material,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM100573,Inventory Item 574,Consumables,High,Box,WH_PUN_01,Pune,Yes
ITEM100574,Inventory Item 575,Packaging,Medium,Nos,WH_DEL_01,Delhi,No
ITEM100575,Inventory Item 576,Raw Material,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM100576,Inventory Item 577,Raw Material,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM100577,Inventory Item 578,Finished Goods,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM100578,Inventory Item 579,Raw Material,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM100579,Inventory Item 580,Finished Goods,Low,Nos,WH_MUM_01,Mumbai,Yes
ITEM100580,Inventory Item 581,Finished Goods,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM100581,Inventory Item 582,Finished Goods,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM100582,Inventory Item 583,Packaging,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM100583,Inventory Item 584,Spare Parts,High,Nos,WH_MUM_01,Mumbai,No
ITEM100584,Inventory Item 585,Consumables,Medium,Nos,WH_CHN_01,Chennai,No
ITEM100585,Inventory Item 586,Finished Goods,Low,Box,WH_PUN_01,Pune,Yes
ITEM100586,Inventory Item 587,Finished Goods,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM100587,Inventory Item 588,Packaging,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM100588,Inventory Item 589,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM100589,Inventory Item 590,Raw Material,Medium,Pallet,WH_BLR_01,Bangalore,No
ITEM100590,Inventory Item 591,Raw Material,High,Pallet,WH_CHN_01,Chennai,No
